pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,habitability_class
Kepler-876 b,Kepler-876,0,1,1,Transit,5.14438011,0.0563,1.45,0.12936056,0.0,864.0,5192.0,0.802,0.896,Not-Habitable Terrestrial
Kepler-876 b,Kepler-876,0,1,1,Transit,5.14438011,0.0563,1.45,0.12936056,0.0,864.0,5192.0,0.802,0.896,Not-Habitable Terrestrial
Kepler-876 b,Kepler-876,0,1,1,Transit,5.14438011,0.0563,1.45,0.12936056,0.0,864.0,5192.0,0.802,0.896,Not-Habitable Terrestrial
Kepler-876 b,Kepler-876,0,1,1,Transit,5.144392,0.056,1.46,0.1302527,0.0,785.0,4994.0,0.71,0.88,Not-Habitable Terrestrial
Kepler-877 b,Kepler-877,0,1,1,Transit,18.45847097,0.1303,2.3,0.20519261,0.0,615.0,5413.0,0.865,0.865,Not-Habitable Terrestrial
Kepler-877 b,Kepler-877,0,1,1,Transit,18.45848,0.128,1.9,0.16950694,0.0,604.0,5372.0,0.83,0.82,Not-Habitable Terrestrial
Kepler-877 b,Kepler-877,0,1,1,Transit,18.45847097,0.1303,2.3,0.20519261,0.0,615.0,5413.0,0.865,0.865,Not-Habitable Terrestrial
Kepler-877 b,Kepler-877,0,1,1,Transit,18.45848388,0.1301,2.5,0.22303545,0.0,632.0,5311.0,0.948,0.859,Not-Habitable Terrestrial
Kepler-877 b,Kepler-877,0,1,1,Transit,18.45847097,0.1303,2.3,0.20519261,0.0,615.0,5413.0,0.865,0.865,Not-Habitable Terrestrial
Kepler-878 b,Kepler-878,0,1,1,Transit,25.9422033,0.154,1.87,0.16683051,0.0,502.0,5121.0,0.762,0.723,Not-Habitable Terrestrial
Kepler-878 b,Kepler-878,0,1,1,Transit,25.94199,0.156,1.93,0.17218336,0.0,504.0,5134.0,0.77,0.758,Not-Habitable Terrestrial
Kepler-878 b,Kepler-878,0,1,1,Transit,25.9421582,0.165,1.95,0.17396765,0.0,501.0,5167.0,0.796,0.891,Not-Habitable Terrestrial
Kepler-878 b,Kepler-878,0,1,1,Transit,25.9422033,0.154,1.87,0.16683051,0.0,502.0,5121.0,0.762,0.723,Not-Habitable Terrestrial
Kepler-878 b,Kepler-878,0,1,1,Transit,25.9422033,0.154,1.87,0.16683051,0.0,502.0,5121.0,0.762,0.723,Not-Habitable Terrestrial
Kepler-879 b,Kepler-879,0,1,2,Transit,33.38541,0.199,2.32,0.20697689,0.0,572.0,5803.0,0.99,0.938,Not-Habitable Terrestrial
Kepler-879 b,Kepler-879,0,1,2,Transit,33.3856176,0.2012,2.48,0.22125116,0.0,580.0,5833.0,1.022,0.974,Not-Habitable Terrestrial
Kepler-879 b,Kepler-879,0,1,2,Transit,33.3855938,0.2012,2.54,0.22660401,0.0,580.0,5833.0,1.022,0.974,Not-Habitable Terrestrial
Kepler-879 b,Kepler-879,0,1,2,Transit,33.3855938,0.2012,2.54,0.22660401,0.0,580.0,5833.0,1.022,0.974,Not-Habitable Terrestrial
Kepler-879 b,Kepler-879,0,1,2,Transit,33.3855938,0.2012,2.54,0.22660401,0.0,580.0,5833.0,1.022,0.974,Not-Habitable Terrestrial
Kepler-880 b,Kepler-880,0,1,2,Transit,7.71467686,0.0915,4.65,0.41484593,0.0,1622.0,6900.0,2.599,1.714,Not-Habitable Terrestrial
Kepler-880 b,Kepler-880,0,1,2,Transit,7.71468975,0.0854,2.15,0.19181048,0.0,1256.0,6915.0,1.448,1.394,Not-Habitable Terrestrial
Kepler-880 b,Kepler-880,0,1,2,Transit,7.71468975,0.0854,2.15,0.19181048,0.0,1256.0,6915.0,1.448,1.394,Not-Habitable Terrestrial
Kepler-880 b,Kepler-880,0,1,2,Transit,7.714663,0.084,2.23,0.19894762,0.0,1271.0,6905.0,1.46,1.35,Not-Habitable Terrestrial
Kepler-880 b,Kepler-880,0,1,2,Transit,7.71468975,0.0854,2.15,0.19181048,0.0,1256.0,6915.0,1.448,1.394,Not-Habitable Terrestrial
Kepler-880 c,Kepler-880,1,1,2,Transit,11.8061737,0.1216,2.87,0.25604469,0.0,1407.0,6900.0,2.599,1.714,Not-Habitable Terrestrial
Kepler-880 c,Kepler-880,0,1,2,Transit,11.80619472,0.1134,1.53,0.13649769,0.0,1090.0,6915.0,1.448,1.394,Not-Habitable Terrestrial
Kepler-880 c,Kepler-880,0,1,2,Transit,11.80619472,0.1134,1.53,0.13649769,0.0,1090.0,6915.0,1.448,1.394,Not-Habitable Terrestrial
Kepler-881 b,Kepler-881,0,1,1,Transit,4.44448017,0.0546,1.65,0.14720339,0.0,1191.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-881 b,Kepler-881,0,1,1,Transit,4.44448017,0.0546,1.65,0.14720339,0.0,1191.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-881 b,Kepler-881,0,1,1,Transit,4.4444826,0.0552,1.71,0.15255624,0.0,1217.0,6240.0,1.079,1.135,Not-Habitable Terrestrial
Kepler-881 b,Kepler-881,0,1,1,Transit,4.44446,0.055,1.42,0.12668413,0.0,1181.0,6222.0,1.02,1.11,Not-Habitable Terrestrial
Kepler-881 b,Kepler-881,0,1,1,Transit,4.44448017,0.0546,1.65,0.14720339,0.0,1191.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-882 b,Kepler-882,0,1,1,Transit,3.989544192,0.0449,0.93,0.08296919,0.0,903.0,5229.0,0.688,0.765,Not-Habitable Terrestrial
Kepler-882 b,Kepler-882,0,1,1,Transit,3.98955,0.046,0.95,0.08475347,0.0,927.0,5267.0,0.733,0.836,Not-Habitable Terrestrial
Kepler-882 b,Kepler-882,0,1,1,Transit,3.989539666,0.0451,0.96,0.08564561,0.0,901.0,5208.0,0.693,0.771,Not-Habitable Terrestrial
Kepler-882 b,Kepler-882,0,1,1,Transit,3.989539666,0.0451,0.96,0.08564561,0.0,901.0,5208.0,0.693,0.771,Not-Habitable Terrestrial
Kepler-882 b,Kepler-882,0,1,1,Transit,3.989539666,0.0451,0.96,0.08564561,0.0,901.0,5208.0,0.693,0.771,Not-Habitable Terrestrial
Kepler-883 b,Kepler-883,0,1,1,Transit,12.98497,0.112,1.89,0.1686148,0.0,861.0,6267.0,1.09,1.11,Not-Habitable Terrestrial
Kepler-883 b,Kepler-883,0,1,1,Transit,12.98494603,0.1055,1.64,0.14631125,0.0,818.0,5948.0,1.025,0.93,Not-Habitable Terrestrial
Kepler-883 b,Kepler-883,0,1,1,Transit,12.98495573,0.102,1.53,0.13649769,0.0,834.0,6212.0,0.945,0.838,Not-Habitable Terrestrial
Kepler-883 b,Kepler-883,0,1,1,Transit,12.98495573,0.102,1.53,0.13649769,0.0,834.0,6212.0,0.945,0.838,Not-Habitable Terrestrial
Kepler-883 b,Kepler-883,0,1,1,Transit,12.98495573,0.102,1.53,0.13649769,0.0,834.0,6212.0,0.945,0.838,Not-Habitable Terrestrial
Kepler-884 b,Kepler-884,0,1,1,Transit,5.69919514,0.0625,1.32,0.11776272,0.0,1089.0,6070.0,1.034,1.001,Not-Habitable Terrestrial
Kepler-884 b,Kepler-884,0,1,1,Transit,5.69919592,0.0622,1.16,0.10348845,0.0,964.0,5646.0,0.932,0.986,Not-Habitable Terrestrial
Kepler-884 b,Kepler-884,0,1,1,Transit,5.69919514,0.0625,1.32,0.11776272,0.0,1089.0,6070.0,1.034,1.001,Not-Habitable Terrestrial
Kepler-884 b,Kepler-884,0,1,1,Transit,5.69919514,0.0625,1.32,0.11776272,0.0,1089.0,6070.0,1.034,1.001,Not-Habitable Terrestrial
Kepler-884 b,Kepler-884,0,1,1,Transit,5.699215,0.063,1.46,0.1302527,0.0,1098.0,6069.0,1.06,1.036,Not-Habitable Terrestrial
Kepler-885 b,Kepler-885,0,1,1,Transit,18.11472949,0.1441,2.41,0.21500617,0.0,864.0,6453.0,1.328,1.215,Not-Habitable Terrestrial
Kepler-885 b,Kepler-885,0,1,1,Transit,18.11472949,0.1441,2.41,0.21500617,0.0,864.0,6453.0,1.328,1.215,Not-Habitable Terrestrial
Kepler-885 b,Kepler-885,0,1,1,Transit,18.1145,0.143,2.15,0.19181048,0.0,853.0,6450.0,1.29,1.18,Not-Habitable Terrestrial
Kepler-885 b,Kepler-885,0,1,1,Transit,18.11472949,0.1441,2.41,0.21500617,0.0,864.0,6453.0,1.328,1.215,Not-Habitable Terrestrial
Kepler-885 b,Kepler-885,0,1,1,Transit,18.11473813,0.1432,2.49,0.2221433,0.0,830.0,6109.0,1.36,1.194,Not-Habitable Terrestrial
Kepler-886 b,Kepler-886,0,1,1,Transit,6.24146367,0.0671,1.36,0.12133128,0.0,1098.0,6334.0,1.037,1.026,Not-Habitable Terrestrial
Kepler-886 b,Kepler-886,0,1,1,Transit,6.24145791,0.067,1.6,0.14274268,0.0,1111.0,5810.0,1.259,1.026,Not-Habitable Terrestrial
Kepler-886 b,Kepler-886,0,1,1,Transit,6.24146367,0.0671,1.36,0.12133128,0.0,1098.0,6334.0,1.037,1.026,Not-Habitable Terrestrial
Kepler-886 b,Kepler-886,0,1,1,Transit,6.241515,0.07,1.66,0.14809554,0.0,1111.0,6352.0,1.1,1.15,Not-Habitable Terrestrial
Kepler-886 b,Kepler-886,0,1,1,Transit,6.24146367,0.0671,1.36,0.12133128,0.0,1098.0,6334.0,1.037,1.026,Not-Habitable Terrestrial
Kepler-887 b,Kepler-887,0,1,2,Transit,20.42226,0.154,1.64,0.14631125,0.0,762.0,6401.0,1.12,1.16,Not-Habitable Terrestrial
Kepler-887 b,Kepler-887,0,1,2,Transit,20.42228798,0.1543,1.62,0.14452697,0.0,781.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-887 b,Kepler-887,0,1,2,Transit,20.42228798,0.1543,1.62,0.14452697,0.0,781.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-887 b,Kepler-887,0,1,2,Transit,20.42228798,0.1543,1.62,0.14452697,0.0,781.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-887 b,Kepler-887,0,1,2,Transit,20.4222447,0.1536,1.78,0.15880124,0.0,785.0,6119.0,1.299,1.157,Not-Habitable Terrestrial
Kepler-887 c,Kepler-887,0,1,2,Transit,7.63846084,0.0797,1.12,0.09991988,0.0,1089.0,6119.0,1.299,1.157,Not-Habitable Terrestrial
Kepler-887 c,Kepler-887,0,1,2,Transit,7.63846023,0.0801,1.05,0.09367489,0.0,1084.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-887 c,Kepler-887,0,1,2,Transit,7.63861,0.08,0.95,0.08475347,0.0,1058.0,6401.0,1.12,1.16,Not-Habitable Terrestrial
Kepler-887 c,Kepler-887,0,1,2,Transit,7.63846023,0.0801,1.05,0.09367489,0.0,1084.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-887 c,Kepler-887,0,1,2,Transit,7.63846023,0.0801,1.05,0.09367489,0.0,1084.0,6422.0,1.173,1.175,Not-Habitable Terrestrial
Kepler-888 b,Kepler-888,0,1,1,Transit,70.6985,0.344,2.22,0.19805548,0.0,505.0,6190.0,1.18,1.08,Not-Habitable Terrestrial
Kepler-888 b,Kepler-888,0,1,1,Transit,70.6979061,0.3341,2.26,0.20162404,0.0,505.0,6174.0,1.147,0.991,Not-Habitable Terrestrial
Kepler-888 b,Kepler-888,0,1,1,Transit,70.6979061,0.3341,2.26,0.20162404,0.0,505.0,6174.0,1.147,0.991,Not-Habitable Terrestrial
Kepler-888 b,Kepler-888,0,1,1,Transit,70.6979061,0.3341,2.26,0.20162404,0.0,505.0,6174.0,1.147,0.991,Not-Habitable Terrestrial
Kepler-888 b,Kepler-888,0,1,1,Transit,70.6981724,0.328,1.63,0.14541911,0.0,417.0,5811.0,0.866,0.94,Not-Habitable Terrestrial
Kepler-889 b,Kepler-889,0,1,1,Transit,3.744439,0.0486,1.06,0.09456703,0.0,1295.0,5849.0,1.225,1.094,Not-Habitable Terrestrial
Kepler-889 b,Kepler-889,0,1,1,Transit,3.744351,0.049,1.28,0.11419415,0.0,1250.0,5862.0,1.15,1.134,Not-Habitable Terrestrial
Kepler-889 b,Kepler-889,0,1,1,Transit,3.744439,0.0486,1.06,0.09456703,0.0,1295.0,5849.0,1.225,1.094,Not-Habitable Terrestrial
Kepler-889 b,Kepler-889,0,1,1,Transit,3.74443645,0.0492,1.1,0.0981356,0.0,1328.0,5876.0,1.293,1.132,Not-Habitable Terrestrial
Kepler-889 b,Kepler-889,0,1,1,Transit,3.744439,0.0486,1.06,0.09456703,0.0,1295.0,5849.0,1.225,1.094,Not-Habitable Terrestrial
Kepler-890 b,Kepler-890,0,1,1,Transit,52.75875577,0.2948,9.04,0.80649617,0.0,545.0,6244.0,1.154,1.225,Hot Jupiters
Kepler-890 b,Kepler-890,0,1,1,Transit,52.75875577,0.2948,9.04,0.80649617,0.0,545.0,6244.0,1.154,1.225,Hot Jupiters
Kepler-890 b,Kepler-890,0,1,1,Transit,52.75878505,0.2944,8.76,0.7815162,0.0,540.0,6228.0,1.137,1.221,Hot Jupiters
Kepler-890 b,Kepler-890,0,1,1,Transit,52.75875577,0.2948,9.04,0.80649617,0.0,545.0,6244.0,1.154,1.225,Hot Jupiters
Kepler-890 b,Kepler-890,0,1,1,Transit,52.75886,0.282,7.4,0.66018492,0.0,503.0,6119.0,0.98,1.08,Not-Habitable Terrestrial
Kepler-891 b,Kepler-891,0,1,1,Transit,53.44965,0.276,5.1,0.45499231,0.0,453.0,5796.0,0.87,0.976,Not-Habitable Terrestrial
Kepler-891 b,Kepler-891,0,1,1,Transit,53.44945593,0.2881,6.04,0.53885364,0.0,486.0,5919.0,1.0,1.114,Not-Habitable Terrestrial
Kepler-891 b,Kepler-891,0,1,1,Transit,53.44944498,0.2881,5.82,0.51922652,0.0,486.0,5919.0,1.0,1.114,Not-Habitable Terrestrial
Kepler-891 b,Kepler-891,0,1,1,Transit,53.44945593,0.2881,6.04,0.53885364,0.0,486.0,5919.0,1.0,1.114,Not-Habitable Terrestrial
Kepler-891 b,Kepler-891,0,1,1,Transit,53.44945593,0.2881,6.04,0.53885364,0.0,486.0,5919.0,1.0,1.114,Not-Habitable Terrestrial
Kepler-892 b,Kepler-892,0,1,1,Transit,13.7521072,0.1014,2.74,0.24444685,0.0,556.0,4797.0,0.701,0.733,Not-Habitable Terrestrial
Kepler-892 b,Kepler-892,0,1,1,Transit,13.75207851,0.1015,2.81,0.25069184,0.0,556.0,4802.0,0.699,0.738,Not-Habitable Terrestrial
Kepler-892 b,Kepler-892,0,1,1,Transit,13.7521072,0.1014,2.74,0.24444685,0.0,556.0,4797.0,0.701,0.733,Not-Habitable Terrestrial
Kepler-892 b,Kepler-892,0,1,1,Transit,13.7521,0.099,2.88,0.25693683,0.0,546.0,4777.0,0.665,0.686,Not-Habitable Terrestrial
Kepler-892 b,Kepler-892,0,1,1,Transit,13.7521072,0.1014,2.74,0.24444685,0.0,556.0,4797.0,0.701,0.733,Not-Habitable Terrestrial
Kepler-893 b,Kepler-893,0,1,1,Transit,6.33855761,0.0699,3.19,0.28459323,0.0,1034.0,6108.0,1.03,1.132,Not-Habitable Terrestrial
Kepler-893 b,Kepler-893,0,1,1,Transit,6.338518,0.069,2.85,0.25426041,0.0,944.0,5863.0,0.92,1.07,Not-Habitable Terrestrial
Kepler-893 b,Kepler-893,0,1,1,Transit,6.33855761,0.0699,3.19,0.28459323,0.0,1034.0,6108.0,1.03,1.132,Not-Habitable Terrestrial
Kepler-893 b,Kepler-893,0,1,1,Transit,6.33855946,0.0699,3.31,0.29529893,0.0,1034.0,6108.0,1.03,1.132,Not-Habitable Terrestrial
Kepler-893 b,Kepler-893,0,1,1,Transit,6.33855761,0.0699,3.19,0.28459323,0.0,1034.0,6108.0,1.03,1.132,Not-Habitable Terrestrial
Kepler-894 b,Kepler-894,0,1,1,Transit,9.80321143,0.0916,2.99,0.26675039,0.0,896.0,6170.0,0.992,1.063,Not-Habitable Terrestrial
Kepler-894 b,Kepler-894,0,1,1,Transit,9.80314,0.092,2.46,0.21946688,0.0,801.0,5920.0,0.87,1.06,Not-Habitable Terrestrial
Kepler-894 b,Kepler-894,0,1,1,Transit,9.803224,0.0916,3.23,0.2881618,0.0,896.0,6170.0,0.992,1.063,Not-Habitable Terrestrial
Kepler-894 b,Kepler-894,0,1,1,Transit,9.803224,0.0916,3.23,0.2881618,0.0,896.0,6170.0,0.992,1.063,Not-Habitable Terrestrial
Kepler-894 b,Kepler-894,0,1,1,Transit,9.803224,0.0916,3.23,0.2881618,0.0,896.0,6170.0,0.992,1.063,Not-Habitable Terrestrial
Kepler-895 b,Kepler-895,0,1,1,Transit,2.806242328,0.0319,1.34,0.119547,0.0,708.0,3940.0,0.53,0.55,Not-Habitable Terrestrial
Kepler-895 b,Kepler-895,0,1,1,Transit,2.806242328,0.0319,1.34,0.119547,0.0,708.0,3940.0,0.53,0.55,Not-Habitable Terrestrial
Kepler-895 b,Kepler-895,0,1,1,Transit,2.806242328,0.0319,1.34,0.119547,0.0,708.0,3940.0,0.53,0.55,Not-Habitable Terrestrial
Kepler-895 b,Kepler-895,0,1,1,Transit,2.806242,0.033,1.46,0.1302527,0.0,789.0,4320.0,0.566,0.596,Not-Habitable Terrestrial
Kepler-895 b,Kepler-895,0,1,1,Transit,2.806243488,0.0328,1.41,0.12579199,0.0,771.0,4153.0,0.581,0.595,Not-Habitable Terrestrial
Kepler-896 b,Kepler-896,0,1,2,Transit,144.547396,0.5162,2.6,0.23195686,0.0,304.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 b,Kepler-896,0,1,2,Transit,144.547396,0.5162,2.6,0.23195686,0.0,304.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 b,Kepler-896,0,1,2,Transit,144.5431,0.519,2.9,0.25872112,0.0,303.0,5506.0,0.81,0.889,Not-Habitable Terrestrial
Kepler-896 b,Kepler-896,0,1,2,Transit,144.551628,0.5164,3.06,0.27299538,0.0,303.0,5510.0,0.803,0.877,Not-Habitable Terrestrial
Kepler-896 b,Kepler-896,0,1,2,Transit,144.547396,0.5162,2.6,0.23195686,0.0,304.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 c,Kepler-896,0,1,2,Transit,29.5422963,0.1791,3.23,0.2881618,0.0,517.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 c,Kepler-896,1,1,2,Transit,29.5422566,0.1792,3.15,0.28102466,0.0,515.0,5510.0,0.803,0.877,Not-Habitable Terrestrial
Kepler-896 c,Kepler-896,0,1,2,Transit,29.5422963,0.1791,3.23,0.2881618,0.0,517.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 c,Kepler-896,0,1,2,Transit,29.5422963,0.1791,3.23,0.2881618,0.0,517.0,5514.0,0.808,0.875,Not-Habitable Terrestrial
Kepler-896 c,Kepler-896,0,1,2,Transit,29.53941,0.18,2.3,0.20519261,0.0,515.0,5506.0,0.81,0.889,Not-Habitable Terrestrial
Kepler-897 b,Kepler-897,0,1,1,Transit,8.0472642,0.077,1.95,0.17396765,0.0,854.0,5835.0,0.847,0.935,Not-Habitable Terrestrial
Kepler-897 b,Kepler-897,0,1,1,Transit,8.04732,0.078,2.17,0.19359477,0.0,867.0,5841.0,0.88,0.987,Not-Habitable Terrestrial
Kepler-897 b,Kepler-897,0,1,1,Transit,8.0472642,0.077,1.95,0.17396765,0.0,854.0,5835.0,0.847,0.935,Not-Habitable Terrestrial
Kepler-897 b,Kepler-897,0,1,1,Transit,8.0472642,0.077,1.95,0.17396765,0.0,854.0,5835.0,0.847,0.935,Not-Habitable Terrestrial
Kepler-897 b,Kepler-897,0,1,1,Transit,8.04727721,0.077,2.33,0.20786903,0.0,855.0,5840.0,0.849,0.942,Not-Habitable Terrestrial
Kepler-898 b,Kepler-898,0,1,1,Transit,5.870719,0.053,1.37,0.12222342,0.0,613.0,4280.0,0.558,0.587,Not-Habitable Terrestrial
Kepler-898 b,Kepler-898,0,1,1,Transit,5.8706191,0.0534,1.38,0.12311557,0.0,603.0,4187.0,0.57,0.59,Not-Habitable Terrestrial
Kepler-898 b,Kepler-898,0,1,1,Transit,5.8706191,0.0534,1.38,0.12311557,0.0,603.0,4187.0,0.57,0.59,Not-Habitable Terrestrial
Kepler-898 b,Kepler-898,0,1,1,Transit,5.8706191,0.0534,1.38,0.12311557,0.0,603.0,4187.0,0.57,0.59,Not-Habitable Terrestrial
Kepler-898 b,Kepler-898,0,1,1,Transit,5.87063416,0.0545,1.44,0.12846842,0.0,616.0,4166.0,0.612,0.624,Not-Habitable Terrestrial
Kepler-899 b,Kepler-899,0,1,1,Transit,19.17903,0.139,2.4,0.21411403,0.0,630.0,5751.0,0.86,0.964,Not-Habitable Terrestrial
Kepler-899 b,Kepler-899,0,1,1,Transit,19.17891293,0.1392,2.57,0.22928044,0.0,640.0,5767.0,0.881,0.979,Not-Habitable Terrestrial
Kepler-899 b,Kepler-899,0,1,1,Transit,19.17891293,0.1392,2.57,0.22928044,0.0,640.0,5767.0,0.881,0.979,Not-Habitable Terrestrial
Kepler-899 b,Kepler-899,0,1,1,Transit,19.17891293,0.1392,2.57,0.22928044,0.0,640.0,5767.0,0.881,0.979,Not-Habitable Terrestrial
Kepler-899 b,Kepler-899,0,1,1,Transit,19.17893976,0.1392,2.4,0.21411403,0.0,640.0,5767.0,0.881,0.979,Not-Habitable Terrestrial
Kepler-9 b,Kepler-9,0,1,3,Transit,19.270824031,0.1423,7.96,0.71014486,0.0,661.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 b,Kepler-9,0,1,3,Transit,19.270824031,0.1423,7.96,0.71014486,0.0,661.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 b,Kepler-9,0,1,3,Transit,19.273938,0.143,8.28,0.73869339,0.0,678.0,5777.0,1.012,1.053,Hot Jupiters
Kepler-9 b,Kepler-9,0,1,3,Transit,19.270824031,0.1423,7.96,0.71014486,0.0,661.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 b,Kepler-9,0,1,3,Transit,19.270825843,0.1423,7.74,0.69051774,0.0,661.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 c,Kepler-9,0,1,3,Transit,38.907202,0.229,8.22,0.73334054,0.0,536.0,5777.0,1.012,1.053,Hot Jupiters
Kepler-9 c,Kepler-9,0,1,3,Transit,38.90787517,0.2273,7.98,0.71192914,0.0,523.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 c,Kepler-9,0,1,3,Transit,38.90787517,0.2273,7.98,0.71192914,0.0,523.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 d,Kepler-9,1,1,3,Transit,1.592851,0.0273,1.64,0.146,,2026.0,5777.0,1.02,1.07,Not-Habitable Terrestrial
Kepler-9 d,Kepler-9,0,1,3,Transit,1.59295975,0.027,1.48,0.13203698,0.0,1517.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-9 d,Kepler-9,0,1,3,Transit,1.5929716,0.027,1.67,0.14898768,0.0,1560.0,5777.0,1.012,1.053,Not-Habitable Terrestrial
Kepler-9 d,Kepler-9,0,1,3,Transit,1.59295975,0.027,1.48,0.13203698,0.0,1517.0,5779.0,0.956,1.034,Not-Habitable Terrestrial
Kepler-900 b,Kepler-900,0,1,1,Transit,6.991307,0.064,1.55,0.13828198,0.0,654.0,4735.0,0.628,0.708,Not-Habitable Terrestrial
Kepler-900 b,Kepler-900,0,1,1,Transit,6.9913086,0.0679,2.19,0.19537905,0.0,720.0,4848.0,0.769,0.854,Not-Habitable Terrestrial
Kepler-900 b,Kepler-900,0,1,1,Transit,6.9913086,0.0679,2.19,0.19537905,0.0,720.0,4848.0,0.769,0.854,Not-Habitable Terrestrial
Kepler-900 b,Kepler-900,0,1,1,Transit,6.99130452,0.0679,1.95,0.17396765,0.0,716.0,4847.0,0.761,0.86,Not-Habitable Terrestrial
Kepler-900 b,Kepler-900,0,1,1,Transit,6.9913086,0.0679,2.19,0.19537905,0.0,720.0,4848.0,0.769,0.854,Not-Habitable Terrestrial
Kepler-901 b,Kepler-901,0,1,1,Transit,3.517494725,0.0378,1.42,0.12668413,0.0,704.0,4132.0,0.564,0.578,Not-Habitable Terrestrial
Kepler-901 b,Kepler-901,0,1,1,Transit,3.517494394,0.0366,1.21,0.10794916,0.0,645.0,3916.0,0.51,0.53,Not-Habitable Terrestrial
Kepler-901 b,Kepler-901,0,1,1,Transit,3.517494394,0.0366,1.21,0.10794916,0.0,645.0,3916.0,0.51,0.53,Not-Habitable Terrestrial
Kepler-901 b,Kepler-901,0,1,1,Transit,3.517494394,0.0366,1.21,0.10794916,0.0,645.0,3916.0,0.51,0.53,Not-Habitable Terrestrial
Kepler-901 b,Kepler-901,0,1,1,Transit,3.517482,0.038,1.24,0.11062558,0.0,714.0,4246.0,0.552,0.581,Not-Habitable Terrestrial
Kepler-902 b,Kepler-902,0,1,1,Transit,40.1097817,0.223,3.11,0.27745609,0.0,556.0,5509.0,1.169,0.918,Not-Habitable Terrestrial
Kepler-902 b,Kepler-902,0,1,1,Transit,40.1099547,0.2281,2.49,0.2221433,0.0,524.0,5960.0,0.906,0.983,Not-Habitable Terrestrial
Kepler-902 b,Kepler-902,0,1,1,Transit,40.10999,0.231,3.0,0.26764253,0.0,527.0,5966.0,0.93,1.024,Not-Habitable Terrestrial
Kepler-902 b,Kepler-902,0,1,1,Transit,40.1099547,0.2281,2.49,0.2221433,0.0,524.0,5960.0,0.906,0.983,Not-Habitable Terrestrial
Kepler-902 b,Kepler-902,0,1,1,Transit,40.1099547,0.2281,2.49,0.2221433,0.0,524.0,5960.0,0.906,0.983,Not-Habitable Terrestrial
Kepler-903 b,Kepler-903,0,1,2,Transit,10.3507721,0.0912,1.75,0.15612481,0.0,774.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-903 b,Kepler-903,0,1,2,Transit,10.3507721,0.0912,1.75,0.15612481,0.0,774.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-903 b,Kepler-903,0,1,2,Transit,10.35078415,0.0907,1.97,0.17575193,0.0,842.0,5534.0,1.08,0.926,Not-Habitable Terrestrial
Kepler-903 b,Kepler-903,0,1,2,Transit,10.35113,0.092,1.59,0.14185054,0.0,768.0,5726.0,0.85,0.959,Not-Habitable Terrestrial
Kepler-903 b,Kepler-903,0,1,2,Transit,10.3507721,0.0912,1.75,0.15612481,0.0,774.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-903 c,Kepler-903,0,1,2,Transit,62.9228557,0.3037,2.23,0.19894762,0.0,424.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-903 c,Kepler-903,0,1,2,Transit,62.9228557,0.3037,2.23,0.19894762,0.0,424.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-903 c,Kepler-903,0,1,2,Transit,62.9147,0.305,1.98,0.17664407,0.0,422.0,5726.0,0.85,0.959,Not-Habitable Terrestrial
Kepler-903 c,Kepler-903,0,1,2,Transit,62.9224936,0.302,2.75,0.24533899,0.0,462.0,5534.0,1.08,0.926,Not-Habitable Terrestrial
Kepler-903 c,Kepler-903,0,1,2,Transit,62.9228557,0.3037,2.23,0.19894762,0.0,424.0,5735.0,0.854,0.941,Not-Habitable Terrestrial
Kepler-904 b,Kepler-904,0,1,1,Transit,3.021668632,0.0417,1.35,0.12043914,0.0,1332.0,6201.0,0.989,1.058,Not-Habitable Terrestrial
